AccessionsID,ProteinAccessions,Qvalue,Genes,ProteinDescriptions,ProteinNames,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,NC1,NC2,NC3
Q92823,Q92823,0.123200957,NRCAM,Neuronal cell adhesion molecule,NRCAM_HUMAN,-0.508544781,-1.298569763,-1.347935503,-2.965684819,-4.656293358,-2.525987377,-1.815780601,-0.773198789,-0.778484695,-1.695872259,-1.798751588,-1.095673054,-0.592563242
Q92896,Q92896,0.131016287,GLG1,Golgi apparatus protein 1,GSLG1_HUMAN,-7.228544235,-4.343697471,-4.618886434,-6.908361445,-3.153931019,-2.940978655,-3.551451577,-0.485370707,-2.487417536,-0.674605779,-4.461002043,-4.018697906,-2.411625419
Q92954,Q92954,3.70E-05,PRG4,Proteoglycan 4,PRG4_HUMAN,-1.581847392,-1.873889719,-2.189038619,-1.269159761,-1.659961129,-1.920611156,-2.063488903,-2.4530949,-2.210980875,-0.856943877,-2.554406362,-2.262080963,-2.692325847
Q93063,Q93063,0.106812601,EXT2,Exostosin-2,EXT2_HUMAN,-4.447302184,-4.265542275,-4.958158768,-4.670614423,-7.969378758,-5.041922117,-4.685443293,-0.485370707,-2.162613541,-5.16331942,-6.800135557,-7.316599319,-4.576019224
Q93088,Q93088,0.163184919,BHMT,Betaine--homocysteine S-methyltransferase 1,BHMT1_HUMAN,-4.387227078,-4.329105983,-5.039805317,-4.93479868,-4.272472958,-4.679634633,-6.360832096,-4.975901799,-4.991613829,-1.754779456,-7.184602937,-8.190551249,-7.887806661
Q96CX2,Q96CX2,0.13856262,KCTD12,BTB/POZ domain-containing protein KCTD12,KCD12_HUMAN,-4.584875286,-9.195988782,-3.708163167,-5.248925109,-6.577179727,-4.882815821,-3.804580149,-2.558924427,-5.710089562,-6.19853069,-2.515564132,-4.912943941,-3.487305686
Q96FE7,Q96FE7,0.122323475,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,P3IP1_HUMAN,-4.152035807,-4.691982889,-5.749552177,-1.693210827,-1.057784892,-2.525987377,-6.021526777,-9.077544055,-7.004670789,-6.040247893,-6.358213419,-7.972581201,-8.654641573
Q96IY4,Q96IY4,0.006686614,CPB2,Carboxypeptidase B2,CBPB2_HUMAN,0.244469584,0.201884927,-0.148741349,0.057596286,-0.365632406,0.075991451,-0.665517233,0.214347232,-0.34023427,0.107770495,-0.453228907,-0.551927728,-0.383333455
Q96KN2,Q96KN2,0.005024885,CNDP1,Beta-Ala-His dipeptidase,CNDP1_HUMAN,-2.290036322,-1.989626198,-1.749134869,-2.0219942,-3.049594165,-2.750656472,-2.863398834,-1.211737714,-2.300498,-2.145975072,-3.155327807,-1.594241664,-2.655535301
Q96LR9,Q96LR9,3.27E-05,APOLD1,Apolipoprotein L domain-containing protein 1,APLD1_HUMAN,9.407547197,9.660608118,9.504617191,9.740974166,8.757811355,8.404732641,8.772158853,8.728681226,8.322750899,8.962871693,8.361649598,8.540711184,8.451251496
Q96PD5,Q96PD5,0.000373155,PGLYRP2,N-acetylmuramoyl-L-alanine amidase,PGRP2_HUMAN,1.137915152,0.823715882,-0.266003346,0.865571276,-0.689982327,-0.322823674,0.069274472,1.028014538,-0.019916933,1.067165976,0.008958241,-0.210732809,0.402234547
Q96Q91,Q96Q91,0.037874472,SLC4A9,Anion exchange protein 4,B3A4_HUMAN,-0.885988807,-1.933756298,-1.022436426,0.910316427,-1.035360096,-1.663591485,-0.677454036,1.003375155,-0.549275765,1.205603873,-3.391577091,-0.927835686,0.045556485
Q96SM3,Q96SM3,0.199536686,CPXM1,Probable carboxypeptidase X1,CPXM1_HUMAN,-3.326952942,-2.521002993,-1.606335968,-5.225166312,-4.039161483,-2.990043043,-3.072955396,-2.456835465,-5.16184186,-3.560495937,-3.476048814,-3.086421711,-4.499047093
Q99439,Q99439,0.075294926,CNN2,Calponin-2,CNN2_HUMAN,-4.544958158,-3.530955467,-1.88306803,-3.677692668,-7.485217375,-5.041922117,-2.342755794,-3.903840842,-1.049370777,-6.108858508,-5.532853661,-4.674968719,-3.757024821
Q99497,Q99497,0.098034999,PARK7,Protein/nucleic acid deglycase DJ-1,PARK7_HUMAN,-4.584875286,-4.492406597,-3.369256168,-5.227986201,-7.485217375,-6.264572465,-3.028462496,-3.192870321,-3.297443038,-4.548368061,-5.433869776,-5.170582585,-3.949341965
Q99650,Q99650,0.187827843,OSMR,Oncostatin-M-specific receptor subunit beta,OSMR_HUMAN,0.000386718,-0.889349343,-0.770748117,0,-0.401541193,0.113555883,-0.987390742,-4.27207366,-1.251960883,-0.035738438,-6.366081848,-1.367861022,-2.36204037
Q99784,Q99784,0.043677546,OLFM1,Noelin,NOE1_HUMAN,-3.811376599,-5.930693178,-5.166590034,-4.720503263,-1.057784892,-4.446963552,-7.305224169,-9.077544055,-6.374871634,-4.239904401,-7.507775134,-8.534204446,-7.023684008
Q99969,Q99969,0.059613988,RARRES2,Retinoic acid receptor responder protein 2,RARR2_HUMAN,-5.108191492,-2.734742435,-4.785826447,-2.641131959,-3.997335529,-1.405492043,-5.197511401,-3.606441996,-4.309021968,-2.818619868,-4.364845379,-7.211621565,-8.428813873
Q99972,Q99972,0.097710064,MYOC,Myocilin,MYOC_HUMAN,-4.295408783,-3.942115761,-2.39514473,-2.443767745,-1.157919129,-0.937399056,-4.293722381,-3.231940965,-2.212053701,-1.695053952,-4.773097444,-2.29116586,-5.126748023
Q99996,Q99996,0.035041856,AKAP9,A-kinase anchor protein 9,AKAP9_HUMAN,-2.793459526,-2.411347915,-0.770748117,-2.935690345,-0.358618307,-2.731830681,-0.554067422,-0.099198557,-1.746521977,-0.093500946,0.036607838,-0.551927728,0.085962271
Q9BRA2,Q9BRA2,0.042679612,TXNDC17,Thioredoxin domain-containing protein 17,TXD17_HUMAN,4.030773594,4.630106566,4.036193073,0.021148177,2.671885182,1.914266933,0.784886378,3.108217486,0.735363211,3.480415283,2.227281837,1.903218307,2.37336789
Q9BSI4,Q9BSI4,0.063212623,TINF2,TERF1-interacting nuclear factor 2,TINF2_HUMAN,-4.555720016,-6.660023717,-5.492834067,-4.850973254,-6.500773603,-4.882815821,-3.028462496,-5.927253402,-4.994018804,-5.259577911,-7.184602937,-4.775725049,-7.108624405
Q9BTV5,Q9BTV5,0.064507328,FSD1,Fibronectin type III and SPRY domain-containing protein 1,FSD1_HUMAN,-0.508802215,0.757473273,-1.809439814,-1.269159761,-3.793402877,-1.175292787,-2.617654915,-1.868207578,-0.532802068,-0.856943877,-2.534499041,-1.095673054,2.297757644
Q9BTY2,Q9BTY2,0.12551729,FUCA2,Plasma alpha-L-fucosidase,FUCO2_HUMAN,-3.609548556,-2.734742435,-2.934859379,-5.630770583,-3.793402877,-4.253288137,-6.771281544,-3.05437003,-6.374871634,-8.133635495,-2.15948504,-7.316599319,-3.170956006
Q9BUD6,Q9BUD6,0.193164329,SPON2,Spondin-2,SPON2_HUMAN,-8.621236134,-8.208339243,-4.740911555,-5.440355158,-5.523606396,-7.533971095,-6.003706306,-6.519748406,-7.004670789,-1.754779456,-5.491502687,-6.342176119,-2.898710575
Q9BWD1,Q9BWD1,0.183971728,ACAT2,"Acetyl-CoA acetyltransferase, cytosolic",THIC_HUMAN,-3.70459617,-4.311360883,-1.40930566,-4.622994854,-3.423813929,-3.31834433,-2.596626256,-3.545555655,0.862762031,-1.695872259,-1.304794946,-1.659971063,-0.255930245
Q9BWP8,Q9BWP8,0.020022478,COLEC11,Collectin-11,COL11_HUMAN,-5.482604594,-4.311360883,-4.640641972,-3.677692668,-1.998034664,-3.537906506,-3.551451577,-4.122297172,-4.309021968,-3.28792829,-4.011304931,-8.190551249,-7.258636354
Q9BXE9,Q9BXE9;Q9GZP7,0.178923891,VN1R3;VN1R1,Vomeronasal type-1 receptor 3;Vomeronasal type-1 receptor 1,VN1R3_HUMAN;VN1R1_HUMAN,-4.835311605,-6.09321935,-7.573337901,-5.103286002,-4.160291768,-6.457109814,-5.877228614,-6.733359757,-4.000479598,-3.710040847,-7.507775134,-8.190551249,-5.817295258
Q9BXN1,Q9BXN1,0.153831371,ASPN,Asporin,ASPN_HUMAN,-2.662467105,-1.268213888,-3.780648563,-4.670614423,-4.529605041,-1.498192441,-6.293487117,-4.324676007,-5.027717517,-6.450293392,-2.554406362,-5.966178714,-6.115546168
Q9BXR6,Q9BXR6,0.187827843,CFHR5,Complement factor H-related protein 5,FHR5_HUMAN,-0.36981706,1.064675505,0.912942314,-1.475042441,-2.125324587,-3.714374053,-2.966844868,-1.418787861,0.153216045,-1.481606508,-0.107412852,-0.579005898,-2.12386004
Q9BYE9,Q9BYE9,0.157791833,CDHR2,Cadherin-related family member 2,CDHR2_HUMAN,-3.778375436,-0.515759764,-3.128531808,-0.264561386,0.198703564,-1.443244522,2.493469944,5.520610246,-3.118323368,2.259177821,-0.107412852,-2.488619194,-2.970006669
Q9BYX2,Q9BYX2,0.030972184,TBC1D2,TBC1 domain family member 2A,TBD2A_HUMAN,3.537283994,3.33858795,2.952392402,3.528052103,2.113881612,2.454189562,0.470778479,2.477031921,1.462577057,2.09573346,1.302560987,0.81227163,1.376524773
Q9H161,Q9H161,0.050398465,ALX4,Homeobox protein aristaless-like 4,ALX4_HUMAN,-4.948671277,-3.29284417,-1.625768373,-3.482603605,-3.953171967,-3.832242015,-3.804580149,-1.079579201,-2.484065385,-1.85271763,-1.445166083,-1.800498376,-0.886716879
Q9H251,Q9H251,0.065790131,CDH23,Cadherin-23,CAD23_HUMAN,-6.340565481,-6.660023717,-5.871911855,-4.885046381,-1.875486073,-4.206676852,-6.360832096,-3.05437003,-7.004670789,-2.818619868,-5.433869776,-8.190551249,-4.295274643
Q9H299,Q9H299,0.009839333,SH3BGRL3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3L3_HUMAN,-7.755981568,-4.343697471,-5.016049214,-5.359745677,-4.742524109,-3.553689444,-2.353035617,-2.93109267,-3.198464711,-1.695053952,-3.783872294,-3.666310469,-3.899032692
Q9H2X3,Q9H2X3;Q9NNX6,0.131669651,CLEC4M;CD209,C-type lectin domain family 4 member M;CD209 antigen,CLC4M_HUMAN;CD209_HUMAN,-3.303818332,-4.534077474,-2.208805482,-4.969381523,-5.423641755,-3.553689444,-1.231636244,-0.773198789,0.560624613,-0.925249151,-1.678723454,0.015003284,-0.056348466
Q9H4A9,Q9H4A9,0.143327388,DPEP2,Dipeptidase 2,DPEP2_HUMAN,-5.000083795,-7.059074884,-5.753999221,-5.440355158,-6.751084543,-4.64596907,-6.771281544,-6.272941127,-6.001313331,-4.239904401,-6.135266857,-7.316599319,-6.550003052
Q9H4G4,Q9H4G4,0.143327388,GLIPR2,Golgi-associated plant pathogenesis-related protein 1,GAPR1_HUMAN,-4.180538744,0.546140897,-2.208805482,-0.413095215,-2.28113009,-4.273936779,-2.401468641,-3.38225387,-0.778484695,0.359278109,-1.218423209,-2.93205739,-2.655535301
Q9H7P6,Q9H7P6,0.019045121,MVB12B,Multivesicular body subunit 12B,MB12B_HUMAN,2.425232754,2.704847362,2.750581442,3.22612793,2.952586385,2.49732237,2.049903481,3.265412017,1.906292306,3.313090311,1.63702121,1.88231246,1.876909939
Q9H8L6,Q9H8L6,0.154861047,MMRN2,Multimerin-2,MMRN2_HUMAN,0.238386205,-1.111397557,0.091115682,-2.542133235,-0.561493464,-1.32217362,-1.61546476,-0.940358941,-0.637815485,-1.481606508,0.284602108,-0.259763101,0.802257515
Q9H903,Q9H903,0.086481832,MTHFD2L,Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2,MTD2L_HUMAN,-3.005967072,-4.265542275,-3.369256168,-1.786067271,-5.02218403,-3.616000672,-4.228319613,-2.608897071,-3.651859864,-2.962711718,-4.364845379,-5.170582585,-4.356748
Q9H9E3,Q9H9E3,0.059687641,COG4,Conserved oligomeric Golgi complex subunit 4,COG4_HUMAN,-4.582728832,-3.942115761,-3.780648563,-4.585059324,-2.125324587,-1.598133798,-2.342755794,-0.50118145,-2.405535166,-1.184058044,-2.63776322,-3.277920667,-2.865453779
Q9HBR0,Q9HBR0,0.193164329,SLC38A10,Putative sodium-coupled neutral amino acid transporter 10,S38AA_HUMAN,-4.804551213,-4.974344681,-4.542605956,-5.425423969,-5.115573509,-6.340205051,-2.342755794,-8.432894204,-5.400237485,-5.259577911,-7.116829482,-4.46031136,-3.021343319
Q9HCU9,Q9HCU9,0.074295384,BRMS1,Breast cancer metastasis-suppressor 1,BRMS1_HUMAN,1.058193383,1.526324189,0.051368306,0.010901607,-0.429970483,0.088863464,-3.211498586,-3.48300522,-0.808731405,-3.293280636,0.187323474,-1.237947146,-0.09754005
Q9HD67,Q9HD67,0.034193706,MYO10,Unconventional myosin-X,MYO10_HUMAN,0.049541894,0.447900122,1.198346264,0.200298234,-0.365632406,0.971512538,1.701888209,2.368854708,1.384455895,1.465094235,1.265590611,0.453268504,1.028582421
Q9HDC9,Q9HDC9,0.042608002,APMAP,Adipocyte plasma membrane-associated protein,APMAP_HUMAN,5.012359728,3.450321432,4.434056169,5.68626023,1.12783298,2.020127826,-0.179812842,1.213505108,0.664070218,0.352696253,1.682209506,-1.147284907,-0.208131943
Q9NP78,Q9NP78,0.043324857,ABCB9,ATP-binding cassette sub-family B member 9,ABCB9_HUMAN,-6.047419768,-0.631459096,-3.708163167,-2.232447453,-6.751084543,-4.020153023,-6.003706306,-2.547457095,-3.581267883,-1.695872259,-2.515564132,-5.170582585,-2.591669542
Q9NPG4,Q9NPG4,0.122323475,PCDH12,Protocadherin-12,PCD12_HUMAN,-1.955989468,-1.927559383,-3.559803903,-1.533146468,-7.485217375,-2.940978655,-3.321242123,-3.563841881,-3.066227371,-2.51215277,-4.00051708,-4.890026401,-4.248962178
Q9NPH3,Q9NPH3,0.118044846,IL1RAP,Interleukin-1 receptor accessory protein,IL1AP_HUMAN,-5.096605823,-3.942115761,-3.804365189,-5.854446788,-2.125324587,-2.480655088,-6.580027926,-6.013831764,-5.027717517,-5.496764507,-3.076237606,-7.211621565,-5.455924475
Q9NPR2,Q9NPR2,0.154395247,SEMA4B,Semaphorin-4B,SEM4B_HUMAN,-3.953264459,-3.534884466,-2.568876726,-4.382817496,-3.423813929,-4.6245811,-2.596626256,-2.558924427,-3.651859864,-6.163755272,-4.773097444,-3.810842661,-2.228030299
Q9NQ79,Q9NQ79,0.03237249,CRTAC1,Cartilage acidic protein 1,CRAC1_HUMAN,-5.199776182,-5.930693178,-0.492176239,-3.405296174,-2.542596881,-8.324184488,-5.421436719,-5.972035523,-4.825747996,-6.027183927,-2.639823903,-3.086421711,-3.899032692
Q9NR48,Q9NR48,0.071463363,ASH1L,Histone-lysine N-methyltransferase ASH1L,ASH1L_HUMAN,-4.282611455,-3.329846832,-4.11593998,-4.045172489,-5.605694409,-5.214006652,-2.728571261,-4.820932554,-2.991910861,-5.63382304,-5.433869776,-4.290234928,-2.228030299
Q9NRB3,Q9NRB3,0.184180492,CHST12,Carbohydrate sulfotransferase 12,CHSTC_HUMAN,1.487498511,1.079941013,1.195627296,0.857449559,-4.822638076,-5.739984376,-1.133016218,-0.27810647,0.030134016,-2.529262469,-3.527650657,-1.28394734,-1.584768831
Q9NX62,Q9NX62,0.172561161,IMPAD1,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase",IMPA3_HUMAN,0.238386205,-2.827981475,-1.562238848,-3.405296174,-0.358618307,-4.262137165,-6.995059647,-3.522045523,-6.374871634,-4.239904401,-2.970604949,-3.666310469,-1.797350571
Q9NY15,Q9NY15,0.175251939,STAB1,Stabilin-1,STAB1_HUMAN,-4.804551213,-4.07870595,-5.157560976,-5.044446142,-5.275236511,-3.616000672,-5.378909892,-5.684029991,-4.597180164,-1.754779456,-6.135266857,-6.158294048,-5.510388359
Q9NY97,Q9NY97,0.033114325,B3GNT2,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2",B3GN2_HUMAN,-3.497580439,-4.111761419,-1.711829435,-3.724523133,0.190565024,0.11250551,-0.980253813,-3.448003851,-0.663599176,-2.243692425,-0.852762236,-1.424371631,-0.920899385
Q9NYU2,Q9NYU2,0.009208012,UGGT1,UDP-glucose:glycoprotein glucosyltransferase 1,UGGG1_HUMAN,-7.755981568,-4.343697471,-4.740911555,-3.482603605,-5.579350302,-4.64596907,-2.709671157,-8.608147827,-3.964930081,-3.291077765,-5.491502687,-7.211621565,-4.884227025
Q9NZ08,Q9NZ08,0.050890109,ERAP1,Endoplasmic reticulum aminopeptidase 1,ERAP1_HUMAN,-7.755981568,-7.251373728,-5.893167167,-5.248925109,-6.500773603,-7.030020507,-6.021526777,-6.0151797,-9.481287717,-5.595903588,-6.135266857,-10.33954419,-6.307726364
Q9NZP8,Q9NZP8,0.041799425,C1RL,Complement C1r subcomponent-like protein,C1RL_HUMAN,-5.47460966,-3.442884156,-6.45290902,-5.3924029,-4.039161483,-5.241503723,-5.421436719,-2.608897071,-5.425602744,-4.30065931,-2.326749862,-4.775725049,-2.921712573
Q9NZR2,Q9NZR2,0.109757626,LRP1B,Low-density lipoprotein receptor-related protein 1B,LRP1B_HUMAN,-3.939571797,-8.208339243,-5.673986353,-6.750681178,-3.793402877,-2.659327752,-0.702077541,-1.646282822,-0.688834317,-6.163755272,-1.661790746,-1.158096329,-0.48887861
Q9NZV5,Q9NZV5,0.114902486,SELENON,Selenoprotein N,SELN_HUMAN,2.193293767,2.756992463,2.283148861,3.880857823,2.524136954,4.608914516,3.194744959,3.602490552,3.456058527,2.981350972,3.168051743,2.353136131,3.224589958
Q9P0K1,Q9P0K1,0.121671051,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,ADA22_HUMAN,1.078346059,2.506858272,0.793639264,2.5574433,0.135733247,-0.221642657,-0.762627717,1.426929045,3.479821526,1.825429702,0.28772078,-0.522239335,-0.797937054
Q9P1F3,Q9P1F3,0.131471593,ABRACL,Costars family protein ABRACL,ABRAL_HUMAN,1.883386989,0.790750544,-2.440983905,0.153632053,1.209525328,0.236052871,-5.145289455,0.040303825,-4.309021968,-4.827210864,-2.364859596,-4.46031136,-3.911726965
Q9P2S5,Q9P2S5,0.003062446,WRAP73,WD repeat-containing protein WRAP73,WRP73_HUMAN,0.485904307,-1.614996931,-3.170453032,-2.995126459,-3.793402877,-1.185307004,-0.701863673,-0.452625187,-2.255021673,-3.342916424,-2.420558219,-2.29116586,-2.955191831
Q9UBE0,Q9UBE0,0.193164329,SAE1,SUMO-activating enzyme subunit 1,SAE1_HUMAN,-4.152035807,-4.492406597,-6.010523266,-5.425423969,-1.057784892,-1.175292787,-4.856174504,-5.865847553,-4.597180164,-3.918938635,-5.491502687,-10.33954419,-7.023684008
Q9UBG0,Q9UBG0,0.125683534,MRC2,C-type mannose receptor 2,MRC2_HUMAN,-1.775661686,-5.201451405,-3.975365038,-5.105577803,-5.978555628,-6.193599854,-3.568599051,0.040303825,-4.825747996,-8.133635495,-2.326749862,-5.170582585,-2.228030299
Q9UBQ7,Q9UBQ7,0.061779113,GRHPR,Glyoxylate reductase/hydroxypyruvate reductase,GRHPR_HUMAN,-2.070895197,-0.586348993,-1.536702163,-1.4832279,-4.986275705,-6.265110054,-6.771281544,-3.47285055,-4.309021968,-7.181971109,-1.227351925,-3.086421711,-4.499047093
Q9UEW3,Q9UEW3,0.052779757,MARCO,Macrophage receptor MARCO,MARCO_HUMAN,1.480136203,2.276564016,2.626455481,1.647340215,2.331396607,1.892248668,2.259813531,2.364949136,1.934691401,2.133319488,1.794893961,2.620289626,2.042475808
Q9UGM5,Q9UGM5,0.01186141,FETUB,Fetuin-B,FETUB_HUMAN,-0.895576749,-0.48046127,-1.479437079,-0.526574503,-1.967437396,-1.69044949,-0.647593737,-0.131778642,-1.130322879,-0.12421395,-0.57656064,-1.003072774,-0.688222621
Q9UHG3,Q9UHG3,0.010820033,PCYOX1,Prenylcysteine oxidase 1,PCYOX_HUMAN,-3.187013169,-3.530955467,-3.780648563,-2.871020772,-4.052957781,-3.31834433,-0.926754645,-2.681566058,0.862762031,-0.160561286,-4.361704395,-3.802372677,-2.921290955
Q9UJJ9,Q9UJJ9,0.169239233,GNPTG,N-acetylglucosamine-1-phosphotransferase subunit gamma,GNPTG_HUMAN,-1.308680167,-0.33490254,-1.347935503,-0.082827111,-3.953171967,-5.702157404,-2.342755794,0.807655775,-2.477335644,-0.178822471,-0.066430616,0.219771012,-0.365446924
Q9UJV3,Q9UJV3,0.073095349,MID2,Probable E3 ubiquitin-protein ligase MID2,TRIM1_HUMAN,-4.000314999,-7.636954701,-4.77400439,-4.885046381,-1.914941599,-5.128654211,-6.995059647,-5.429904017,-6.374871634,-5.259577911,-6.358213419,-5.170582585,-4.578577146
Q9UK55,Q9UK55,0.057107962,SERPINA10,Protein Z-dependent protease inhibitor,ZPI_HUMAN,2.301181816,0.757473273,-2.250906608,3.059755396,0.135733247,0.426202998,-0.26201188,-1.312413055,-2.038863913,0.88532804,-8.175438644,-3.138512368,0.0128834
Q9UK96,Q9UK96,0.173981788,FBXO10,F-box only protein 10,FBX10_HUMAN,-2.106297781,-0.902335583,-3.128531808,-0.045203104,-1.083126731,-1.007888486,-0.179812842,-0.099198557,-0.971326228,0.500576245,-2.668760907,-1.647148467,-1.137316377
Q9UKU6,Q9UKU6,0.213091281,TRHDE,Thyrotropin-releasing hormone-degrading ectoenzyme,TRHDE_HUMAN,-3.609548556,-3.530955467,-1.40930566,-4.045172489,-0.350970093,-3.275522306,-6.293487117,-5.927253402,-4.309021968,-4.719731904,-4.461002043,-5.170582585,-5.510388359
Q9ULI3,Q9ULI3,0.128567166,HEG1,Protein HEG homolog 1,HEG1_HUMAN,-3.032491996,-4.691982889,-0.492176239,-6.038687624,-5.115573509,-5.074331289,-2.483091853,-1.401560113,-1.710285389,-5.46940501,-1.252102387,-3.251490273,-0.607824772
Q9UNN8,Q9UNN8,0.005422733,PROCR,Endothelial protein C receptor,EPCR_HUMAN,-5.957716874,-5.275034292,-4.618886434,-3.560801006,-5.978555628,-4.882815821,-6.293487117,-6.0151797,-7.004670789,-3.710040847,-6.135266857,-6.158294048,-7.451356739
Q9UNW1,Q9UNW1,0.062112836,MINPP1,Multiple inositol polyphosphate phosphatase 1,MINP1_HUMAN,3.838601314,4.079324289,1.907815476,-3.979670594,-1.914941599,1.563224769,-4.743715934,1.676675804,-3.172361571,-2.51215277,0.58000201,-0.573185656,-0.054502699
Q9UQP3,Q9UQP3,0.029089964,TNN,Tenascin-N,TENN_HUMAN,-3.61429758,-1.94601595,-0.596938737,-3.629707055,-0.082969904,2.262166589,0.414977774,-1.470528508,0.023129633,1.067165976,-0.475912305,-0.392665146,-2.12386004
Q9Y274,Q9Y274,0.052208235,ST3GAL6,"Type 2 lactosamine alpha-2,3-sialyltransferase",SIA10_HUMAN,-3.737351141,-0.743567744,3.072039788,-1.022615892,-2.924292602,-2.473484185,-5.459455585,-5.34716214,-0.727535199,-3.113895365,-0.084030234,-1.516212114,-1.058887353
Q9Y2D8,Q9Y2D8,0.154861047,SSX2IP,Afadin- and alpha-actinin-binding protein,ADIP_HUMAN,-2.483415771,-6.472378021,3.072039788,-6.837212365,-5.115573509,-2.621174888,-4.168103975,-2.681566058,-1.246010947,-3.918938635,0.091414575,-3.47497546,-2.692325847
Q9Y303,Q9Y303,0.0796723,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,NAGA_HUMAN,-4.271616697,-3.264809311,-3.029442616,-5.227986201,-3.793402877,-5.128654211,-2.861547862,-2.333067187,-4.174928514,-3.511072336,-2.63776322,-2.498920168,-1.940237034
Q9Y3I1,Q9Y3I1,0.089538596,FBXO7,F-box only protein 7,FBX7_HUMAN,-3.609548556,-6.760959258,-5.749552177,-5.105577803,-5.115573509,-6.265110054,-6.995059647,-5.536742507,-5.988955008,-7.281828775,-7.184602937,-6.342176119,-5.92036451
Q9Y490,Q9Y490,0.007700254,TLN1,Talin-1,TLN1_HUMAN,-5.47460966,-5.401064333,-6.010523266,-5.248925109,-3.953171967,-5.214006652,-2.617654915,-3.339234548,-4.516852157,-3.182872385,-5.211562756,-3.69275555,-3.132012115
Q9Y4L1,Q9Y4L1,0.168505788,HYOU1,Hypoxia up-regulated protein 1,HYOU1_HUMAN,-4.268531724,-3.442884156,-5.492834067,-3.376806421,-5.579350302,-4.218349232,-9.178586524,-3.293842996,-5.988955008,-8.133635495,-6.788910366,-7.972581201,-7.023684008
Q9Y5C1,Q9Y5C1,0.119103058,ANGPTL3,Angiopoietin-related protein 3,ANGL3_HUMAN,-5.367370392,-1.440000447,-3.029442616,-2.789879799,-7.969378758,-4.020153023,-4.433442941,-2.121115605,-5.710089562,-1.383719815,-1.661790746,-3.086421711,-4.222058363
